,Year,Month,Day,Hour,Minute,Load (kW),Solar Generation (kWh)
11359,2021,4,29,7,45,0.80531528925,0.5241938894375
11360,2021,4,29,8,0,0.8007496709999999,0.66105930275
11361,2021,4,29,8,15,0.85678093025,0.7280930365
11362,2021,4,29,8,30,0.9128121895,0.79512677025
11363,2021,4,29,8,45,0.96884344875,0.8621605040000001
11364,2021,4,29,9,0,1.024874708,0.9291942377500001
11365,2021,4,29,9,15,1.02671228325,0.9798183515000001
11366,2021,4,29,9,30,1.0285498585,1.0304424652500002
11367,2021,4,29,9,45,1.03038743375,1.081066579
11368,2021,4,29,10,0,1.032225009,1.1316906927500001
11369,2021,4,29,10,15,1.0539569385,1.1598728943125
11370,2021,4,29,10,30,1.075688868,1.1880550958750002
11371,2021,4,29,10,45,1.0974207975,1.2162372974375002
11372,2021,4,29,11,0,1.1191527270000001,1.2444194990000002
11373,2021,4,29,11,15,1.1463650435000001,1.2543402268125001
11374,2021,4,29,11,30,1.17357736,1.264260954625
11375,2021,4,29,11,45,1.2007896765,1.2741816824375
11376,2021,4,29,12,0,1.228001993,1.28410241025
11377,2021,4,29,12,15,1.27009551825,1.2706348608125
11378,2021,4,29,12,30,1.3121890435,1.257167311375
11379,2021,4,29,12,45,1.35428256875,1.2436997619375
11380,2021,4,29,13,0,1.396376094,1.2302322125
11381,2021,4,29,13,15,1.45253004725,1.197538262875
11382,2021,4,29,13,30,1.5086840005,1.1648443132500002
11383,2021,4,29,13,45,1.56483795375,1.132150363625
11384,2021,4,29,14,0,1.6209919069999998,1.099456414
11385,2021,4,29,14,15,1.69657554975,1.0483470390625
11386,2021,4,29,14,30,1.7721591925,0.997237664125
11387,2021,4,29,14,45,1.84774283525,0.9461282891875
11388,2021,4,29,15,0,1.9233264780000001,0.89501891425
11389,2021,4,29,15,15,2.036371684,0.7547009883125
11390,2021,4,29,15,30,2.14941689,0.614383062375
11391,2021,4,29,15,45,2.262462096,0.47406513643750003
11392,2021,4,29,16,0,2.375507302,0.3337472105
11393,2021,4,29,16,15,2.37962310075,0.3169181818125
11394,2021,4,29,16,30,2.3837388995,0.300089153125
11395,2021,4,29,16,45,2.38785469825,0.28326012443750004
11396,2021,4,29,17,0,2.391970497,0.26643109575
11397,2021,4,29,17,15,2.3791126135000003,0.21250391700000001
11398,2021,4,29,17,30,2.36625473,0.15857673825000002
11399,2021,4,29,17,45,2.3533968465,0.10464955950000002
11400,2021,4,29,18,0,2.340538963,0.050722380750000004
11401,2021,4,29,18,15,2.34629097775,0.0380417855625
11402,2021,4,29,18,30,2.3520429925,0.025361190375000002
11403,2021,4,29,18,45,2.35779500725,0.012680595187500004
11404,2021,4,29,19,0,2.3635470219999997,0.0
11405,2021,4,29,19,15,2.3085016699999996,0.0
11406,2021,4,29,19,30,2.2534563179999996,0.0
11407,2021,4,29,19,45,2.198410966,0.0
11408,2021,4,29,20,0,2.143365614,0.0
11409,2021,4,29,20,15,2.0238216085,0.0
11410,2021,4,29,20,30,1.904277603,0.0
11411,2021,4,29,20,45,1.7847335974999998,0.0
11412,2021,4,29,21,0,1.665189592,0.0
11413,2021,4,29,21,15,1.5622280259999999,0.0
11414,2021,4,29,21,30,1.4592664599999998,0.0
11415,2021,4,29,21,45,1.356304894,0.0
11416,2021,4,29,22,0,1.253343328,0.0
11417,2021,4,29,22,15,1.1474298864999999,0.0
11418,2021,4,29,22,30,1.041516445,0.0
11419,2021,4,29,22,45,0.9356030035,0.0
11420,2021,4,29,23,0,0.829689562,0.0
11421,2021,4,29,23,15,0.7808578555,0.0
11422,2021,4,29,23,30,0.732026149,0.0
11423,2021,4,29,23,45,0.6831944425,0.0
11424,2021,4,30,0,0,0.634362736,0.0
11425,2021,4,30,0,15,0.60624420075,0.0
11426,2021,4,30,0,30,0.5781256655,0.0
11427,2021,4,30,0,45,0.55000713025,0.0
11428,2021,4,30,1,0,0.521888595,0.0
11429,2021,4,30,1,15,0.5035380789999999,0.0
11430,2021,4,30,1,30,0.485187563,0.0
11431,2021,4,30,1,45,0.466837047,0.0
11432,2021,4,30,2,0,0.448486531,0.0
11433,2021,4,30,2,15,0.44663884125000003,0.0
11434,2021,4,30,2,30,0.44479115150000004,0.0
11435,2021,4,30,2,45,0.44294346175000004,0.0
11436,2021,4,30,3,0,0.44109577200000005,0.0
11437,2021,4,30,3,15,0.45381837050000007,0.0
11438,2021,4,30,3,30,0.466540969,0.0
11439,2021,4,30,3,45,0.4792635675,0.0
11440,2021,4,30,4,0,0.491986166,0.0
11441,2021,4,30,4,15,0.5298370525,0.0
11442,2021,4,30,4,30,0.567687939,0.0
11443,2021,4,30,4,45,0.6055388255,0.0
11444,2021,4,30,5,0,0.6433897120000001,0.0
11445,2021,4,30,5,15,0.7016814825000001,0.020093810562499998
11446,2021,4,30,5,30,0.7599732530000001,0.040187621124999996
11447,2021,4,30,5,45,0.8182650235000001,0.0602814316875
11448,2021,4,30,6,0,0.8765567940000001,0.08037524224999999
11449,2021,4,30,6,15,0.8621706315000001,0.1484930511875
11450,2021,4,30,6,30,0.847784469,0.21661086012499997
11451,2021,4,30,6,45,0.8333983065000001,0.2847286690625
11452,2021,4,30,7,0,0.8190121440000001,0.35284647799999996
11453,2021,4,30,7,15,0.803584303,0.41039636225
11454,2021,4,30,7,30,0.7881564620000001,0.46794624649999994
11455,2021,4,30,7,45,0.7727286210000001,0.5254961307499999
11456,2021,4,30,8,0,0.75730078,0.583046015
11457,2021,4,30,8,15,0.80674326725,0.6745340855624999
11458,2021,4,30,8,30,0.8561857545,0.766022156125
11459,2021,4,30,8,45,0.90562824175,0.8575102266875
11460,2021,4,30,9,0,0.955070729,0.94899829725
11461,2021,4,30,9,15,0.96697470575,0.9404486659375
11462,2021,4,30,9,30,0.9788786825,0.931899034625
11463,2021,4,30,9,45,0.99078265925,0.9233494033125
11464,2021,4,30,10,0,1.002686636,0.9147997720000001
11465,2021,4,30,10,15,1.0240750164999999,0.7750783398750001
11466,2021,4,30,10,30,1.045463397,0.6353569077500001
11467,2021,4,30,10,45,1.0668517775000002,0.495635475625
11468,2021,4,30,11,0,1.088240158,0.3559140435
11469,2021,4,30,11,15,1.1341493285,0.32951757025
11470,2021,4,30,11,30,1.180058499,0.303121097
11471,2021,4,30,11,45,1.2259676695000001,0.27672462375
11472,2021,4,30,12,0,1.27187684,0.2503281505
11473,2021,4,30,12,15,1.32320996325,0.2884993890625
11474,2021,4,30,12,30,1.3745430865000001,0.326670627625
11475,2021,4,30,12,45,1.42587620975,0.36484186618750003
11476,2021,4,30,13,0,1.477209333,0.40301310475
11477,2021,4,30,13,15,1.54423859625,0.3432670230625
11478,2021,4,30,13,30,1.6112678594999998,0.283520941375
11479,2021,4,30,13,45,1.6782971227499999,0.22377485968750002
11480,2021,4,30,14,0,1.745326386,0.16402877800000001
11481,2021,4,30,14,15,1.8192537755,0.14661424225
11482,2021,4,30,14,30,1.8931811649999999,0.1291997065
11483,2021,4,30,14,45,1.9671085544999998,0.11178517075
11484,2021,4,30,15,0,2.041035944,0.094370635
11485,2021,4,30,15,15,2.18466229525,0.0948189778125
11486,2021,4,30,15,30,2.3282886465,0.095267320625
11487,2021,4,30,15,45,2.47191499775,0.0957156634375
11488,2021,4,30,16,0,2.615541349,0.09616400625
11489,2021,4,30,16,15,2.61892048775,0.1432995761875
11490,2021,4,30,16,30,2.6222996265000003,0.190435146125
11491,2021,4,30,16,45,2.62567876525,0.23757071606250002
11492,2021,4,30,17,0,2.629057904,0.28470628600000003
11493,2021,4,30,17,15,2.6100574565,0.2253761326875
11494,2021,4,30,17,30,2.591057009,0.166045979375
11495,2021,4,30,17,45,2.5720565615,0.10671582606250002
11496,2021,4,30,18,0,2.553056114,0.04738567275
11497,2021,4,30,18,15,2.55664084325,0.035539254562500004
11498,2021,4,30,18,30,2.5602255725,0.023692836375
11499,2021,4,30,18,45,2.56381030175,0.011846418187499999
11500,2021,4,30,19,0,2.5673950309999998,0.0
11501,2021,4,30,19,15,2.5015309709999998,0.0
11502,2021,4,30,19,30,2.4356669109999998,0.0
11503,2021,4,30,19,45,2.3698028509999998,0.0
11504,2021,4,30,20,0,2.3039387909999998,0.0
11505,2021,4,30,20,15,2.1797009797499998,0.0
11506,2021,4,30,20,30,2.0554631684999998,0.0
11507,2021,4,30,20,45,1.93122535725,0.0
11508,2021,4,30,21,0,1.806987546,0.0
11509,2021,4,30,21,15,1.6888300665,0.0
11510,2021,4,30,21,30,1.570672587,0.0
11511,2021,4,30,21,45,1.4525151075,0.0
11512,2021,4,30,22,0,1.334357628,0.0
11513,2021,4,30,22,15,1.22566131825,0.0
11514,2021,4,30,22,30,1.1169650085,0.0
11515,2021,4,30,22,45,1.00826869875,0.0
11516,2021,4,30,23,0,0.899572389,0.0
11517,2021,4,30,23,15,0.82313301225,0.0
11518,2021,4,30,23,30,0.7466936355,0.0
11519,2021,4,30,23,45,0.67025425875,0.0
11520,2021,5,1,0,0,0.593814882,0.0
11521,2021,5,1,0,15,0.5580524545,0.0
11522,2021,5,1,0,30,0.522290027,0.0
11523,2021,5,1,0,45,0.4865275995,0.0
11524,2021,5,1,1,0,0.45076517200000005,0.0
11525,2021,5,1,1,15,0.44783090075000004,0.0
11526,2021,5,1,1,30,0.44489662950000003,0.0
11527,2021,5,1,1,45,0.44196235825,0.0
11528,2021,5,1,2,0,0.439028087,0.0
11529,2021,5,1,2,15,0.43866689825000005,0.0
11530,2021,5,1,2,30,0.43830570950000003,0.0
11531,2021,5,1,2,45,0.43794452075,0.0
11532,2021,5,1,3,0,0.43758333200000005,0.0
11533,2021,5,1,3,15,0.4498413532500001,0.0
11534,2021,5,1,3,30,0.46209937450000005,0.0
11535,2021,5,1,3,45,0.47435739575,0.0
11536,2021,5,1,4,0,0.48661541700000005,0.0
11537,2021,5,1,4,15,0.51891186375,0.0
11538,2021,5,1,4,30,0.5512083105,0.0
11539,2021,5,1,4,45,0.58350475725,0.0
11540,2021,5,1,5,0,0.6158012039999999,0.0
11541,2021,5,1,5,15,0.66330593825,0.0201662141875
11542,2021,5,1,5,30,0.7108106725,0.040332428375
11543,2021,5,1,5,45,0.75831540675,0.060498642562499996
11544,2021,5,1,6,0,0.805820141,0.08066485675
11545,2021,5,1,6,15,0.78902991375,0.1480791700625
11546,2021,5,1,6,30,0.7722396865000001,0.21549348337500002
11547,2021,5,1,6,45,0.7554494592500001,0.2829077966875
11548,2021,5,1,7,0,0.738659232,0.35032211
11549,2021,5,1,7,15,0.7279895095000001,0.428138044875
11550,2021,5,1,7,30,0.7173197870000001,0.50595397975
11551,2021,5,1,7,45,0.7066500645,0.5837699146249999
11552,2021,5,1,8,0,0.695980342,0.6615858495
11553,2021,5,1,8,15,0.69890154725,0.7219825400625
11554,2021,5,1,8,30,0.7018227525,0.7823792306249999
11555,2021,5,1,8,45,0.70474395775,0.8427759211875
11556,2021,5,1,9,0,0.7076651629999999,0.90317261175
11557,2021,5,1,9,15,0.7114909494999999,0.9481226981249999
11558,2021,5,1,9,30,0.715316736,0.9930727845
11559,2021,5,1,9,45,0.7191425225000001,1.038022870875
11560,2021,5,1,10,0,0.7229683090000001,1.08297295725
11561,2021,5,1,10,15,0.7327238325000001,1.107110315
11562,2021,5,1,10,30,0.742479356,1.13124767275
11563,2021,5,1,10,45,0.7522348795,1.1553850305000002
11564,2021,5,1,11,0,0.761990403,1.17952238825
11565,2021,5,1,11,15,0.7851479545,1.1901917871875
11566,2021,5,1,11,30,0.808305506,1.200861186125
11567,2021,5,1,11,45,0.8314630575,1.2115305850625
11568,2021,5,1,12,0,0.854620609,1.222199984
11569,2021,5,1,12,15,0.88034687575,1.2112273906875
11570,2021,5,1,12,30,0.9060731424999999,1.200254797375
11571,2021,5,1,12,45,0.9317994092499999,1.1892822040625
11572,2021,5,1,13,0,0.9575256759999999,1.17830961075
11573,2021,5,1,13,15,1.00771963275,1.150242531625
11574,2021,5,1,13,30,1.0579135895,1.1221754525
11575,2021,5,1,13,45,1.1081075462499999,1.0941083733749999
11576,2021,5,1,14,0,1.158301503,1.06604129425
11577,2021,5,1,14,15,1.21715595525,1.016926123625
11578,2021,5,1,14,30,1.2760104074999998,0.967810953
11579,2021,5,1,14,45,1.33486485975,0.9186957823749999
11580,2021,5,1,15,0,1.393719312,0.86958061175
11581,2021,5,1,15,15,1.4844335607499999,0.8014755638125
11582,2021,5,1,15,30,1.5751478094999998,0.733370515875
11583,2021,5,1,15,45,1.6658620582499999,0.6652654679375001
11584,2021,5,1,16,0,1.7565763069999998,0.59716042
11585,2021,5,1,16,15,1.77069600925,0.5197504503125
11586,2021,5,1,16,30,1.7848157114999998,0.442340480625
11587,2021,5,1,16,45,1.7989354137499998,0.3649305109375
11588,2021,5,1,17,0,1.813055116,0.28752054125
11589,2021,5,1,17,15,1.810367994,0.2281018795
11590,2021,5,1,17,30,1.8076808720000002,0.16868321775
11591,2021,5,1,17,45,1.8049937500000002,0.10926455599999998
11592,2021,5,1,18,0,1.8023066280000002,0.04984589425
11593,2021,5,1,18,15,1.8066998007500001,0.0373844206875
11594,2021,5,1,18,30,1.8110929735,0.024922947125
11595,2021,5,1,18,45,1.81548614625,0.012461473562499999
11596,2021,5,1,19,0,1.819879319,0.0
11597,2021,5,1,19,15,1.80471624725,0.0
11598,2021,5,1,19,30,1.7895531755,0.0
11599,2021,5,1,19,45,1.7743901037499998,0.0
11600,2021,5,1,20,0,1.7592270319999999,0.0
11601,2021,5,1,20,15,1.6680209305,0.0
11602,2021,5,1,20,30,1.576814829,0.0
11603,2021,5,1,20,45,1.4856087274999998,0.0
11604,2021,5,1,21,0,1.394402626,0.0
11605,2021,5,1,21,15,1.294968941,0.0
11606,2021,5,1,21,30,1.1955352559999999,0.0
11607,2021,5,1,21,45,1.096101571,0.0
11608,2021,5,1,22,0,0.9966678859999999,0.0
11609,2021,5,1,22,15,0.9012613859999999,0.0
11610,2021,5,1,22,30,0.8058548859999999,0.0
11611,2021,5,1,22,45,0.7104483859999999,0.0
11612,2021,5,1,23,0,0.615041886,0.0
11613,2021,5,1,23,15,0.59657675125,0.0
11614,2021,5,1,23,30,0.5781116165,0.0
11615,2021,5,1,23,45,0.55964648175,0.0
11616,2021,5,2,0,0,0.541181347,0.0
11617,2021,5,2,0,15,0.51857730325,0.0
11618,2021,5,2,0,30,0.49597325950000004,0.0
11619,2021,5,2,0,45,0.47336921575,0.0
11620,2021,5,2,1,0,0.45076517200000005,0.0
11621,2021,5,2,1,15,0.44783090075000004,0.0
11622,2021,5,2,1,30,0.44489662950000003,0.0
11623,2021,5,2,1,45,0.44196235825,0.0
11624,2021,5,2,2,0,0.439028087,0.0
11625,2021,5,2,2,15,0.43866689825000005,0.0
11626,2021,5,2,2,30,0.43830570950000003,0.0
11627,2021,5,2,2,45,0.43794452075,0.0
11628,2021,5,2,3,0,0.43758333200000005,0.0
11629,2021,5,2,3,15,0.4498413532500001,0.0
11630,2021,5,2,3,30,0.46209937450000005,0.0
11631,2021,5,2,3,45,0.47435739575,0.0
11632,2021,5,2,4,0,0.48661541700000005,0.0
11633,2021,5,2,4,15,0.51891186375,0.0
11634,2021,5,2,4,30,0.5512083105,0.0
11635,2021,5,2,4,45,0.58350475725,0.0
11636,2021,5,2,5,0,0.6158012039999999,0.0
11637,2021,5,2,5,15,0.66330593825,0.020429282875
11638,2021,5,2,5,30,0.7108106725,0.04085856575
11639,2021,5,2,5,45,0.75831540675,0.061287848625
11640,2021,5,2,6,0,0.805820141,0.0817171315
11641,2021,5,2,6,15,0.78902991375,0.153284587
11642,2021,5,2,6,30,0.7722396865000001,0.22485204250000002
11643,2021,5,2,6,45,0.7554494592500001,0.296419498
11644,2021,5,2,7,0,0.738659232,0.3679869535
11645,2021,5,2,7,15,0.7279895095000001,0.4484964938125
11646,2021,5,2,7,30,0.7173197870000001,0.529006034125
11647,2021,5,2,7,45,0.7066500645,0.6095155744374999
11648,2021,5,2,8,0,0.695980342,0.69002511475
11649,2021,5,2,8,15,0.70250513125,0.7550612321875
11650,2021,5,2,8,30,0.7090299205,0.8200973496249999
11651,2021,5,2,8,45,0.71555470975,0.8851334670625
11652,2021,5,2,9,0,0.722079499,0.9501695845
11653,2021,5,2,9,15,0.72953149425,0.992700325625
11654,2021,5,2,9,30,0.7369834895,1.03523106675
11655,2021,5,2,9,45,0.7444354847500001,1.077761807875
11656,2021,5,2,10,0,0.75188748,1.120292549
11657,2021,5,2,10,15,0.775969031,1.1488964111875
11658,2021,5,2,10,30,0.8000505820000001,1.177500273375
11659,2021,5,2,10,45,0.8241321330000001,1.2061041355625
11660,2021,5,2,11,0,0.8482136840000001,1.23470799775
11661,2021,5,2,11,15,0.8662143835,1.2419132830625
11662,2021,5,2,11,30,0.8842150830000001,1.2491185683750001
11663,2021,5,2,11,45,0.9022157825000001,1.2563238536875
11664,2021,5,2,12,0,0.9202164820000001,1.263529139
11665,2021,5,2,12,15,0.94905762,1.2505716221875
11666,2021,5,2,12,30,0.977898758,1.237614105375
11667,2021,5,2,12,45,1.006739896,1.2246565885625
11668,2021,5,2,13,0,1.035581034,1.21169907175
11669,2021,5,2,13,15,1.082593256,1.1853059423125
11670,2021,5,2,13,30,1.129605478,1.1589128128750001
11671,2021,5,2,13,45,1.1766177,1.1325196834375
11672,2021,5,2,14,0,1.223629922,1.106126554
11673,2021,5,2,14,15,1.28572591725,1.053903350875
11674,2021,5,2,14,30,1.3478219125000002,1.0016801477500001
11675,2021,5,2,14,45,1.4099179077500001,0.9494569446250001
11676,2021,5,2,15,0,1.4720139030000001,0.8972337415
11677,2021,5,2,15,15,1.5634796262500001,0.8252738325
11678,2021,5,2,15,30,1.6549453495000002,0.7533139234999999
11679,2021,5,2,15,45,1.74641107275,0.6813540145
11680,2021,5,2,16,0,1.837876796,0.6093941055
11681,2021,5,2,16,15,1.8626077159999999,0.5296671519999999
11682,2021,5,2,16,30,1.887338636,0.4499401985
11683,2021,5,2,16,45,1.912069556,0.37021324499999997
11684,2021,5,2,17,0,1.936800476,0.2904862915
11685,2021,5,2,17,15,1.93669007125,0.230895867375
11686,2021,5,2,17,30,1.9365796665,0.17130544325
11687,2021,5,2,17,45,1.93646926175,0.11171501912499998
11688,2021,5,2,18,0,1.9363588569999999,0.052124595
11689,2021,5,2,18,15,1.95409405375,0.039093446250000004
11690,2021,5,2,18,30,1.9718292505,0.0260622975
11691,2021,5,2,18,45,1.98956444725,0.013031148749999999
11692,2021,5,2,19,0,2.007299644,0.0
11693,2021,5,2,19,15,1.990607996,0.0
11694,2021,5,2,19,30,1.973916348,0.0
11695,2021,5,2,19,45,1.9572247,0.0
11696,2021,5,2,20,0,1.940533052,0.0
11697,2021,5,2,20,15,1.8449025645,0.0
11698,2021,5,2,20,30,1.7492720769999999,0.0
11699,2021,5,2,20,45,1.6536415894999998,0.0
11700,2021,5,2,21,0,1.5580111019999998,0.0
11701,2021,5,2,21,15,1.46030906275,0.0
11702,2021,5,2,21,30,1.3626070234999998,0.0
11703,2021,5,2,21,45,1.26490498425,0.0
11704,2021,5,2,22,0,1.167202945,0.0
11705,2021,5,2,22,15,1.07180397925,0.0
11706,2021,5,2,22,30,0.9764050135000001,0.0
11707,2021,5,2,22,45,0.8810060477500001,0.0
11708,2021,5,2,23,0,0.7856070820000001,0.0
11709,2021,5,2,23,15,0.723678503,0.0
11710,2021,5,2,23,30,0.661749924,0.0
11711,2021,5,2,23,45,0.5998213450000001,0.0
11712,2021,5,3,0,0,0.537892766,0.0
11713,2021,5,3,0,15,0.5161108675,0.0
11714,2021,5,3,0,30,0.494328969,0.0
11715,2021,5,3,0,45,0.47254707050000005,0.0
11716,2021,5,3,1,0,0.45076517200000005,0.0
11717,2021,5,3,1,15,0.44783090075000004,0.0
11718,2021,5,3,1,30,0.44489662950000003,0.0
11719,2021,5,3,1,45,0.44196235825,0.0
11720,2021,5,3,2,0,0.439028087,0.0
11721,2021,5,3,2,15,0.43866689825000005,0.0
11722,2021,5,3,2,30,0.43830570950000003,0.0
11723,2021,5,3,2,45,0.43794452075,0.0
11724,2021,5,3,3,0,0.43758333200000005,0.0
11725,2021,5,3,3,15,0.4498413532500001,0.0
11726,2021,5,3,3,30,0.46209937450000005,0.0
11727,2021,5,3,3,45,0.47435739575,0.0
11728,2021,5,3,4,0,0.48661541700000005,0.0
11729,2021,5,3,4,15,0.51891186375,0.0
11730,2021,5,3,4,30,0.5512083105,0.0
11731,2021,5,3,4,45,0.58350475725,0.0
11732,2021,5,3,5,0,0.6158012039999999,0.0
11733,2021,5,3,5,15,0.66330593825,0.018849983375
11734,2021,5,3,5,30,0.7108106725,0.03769996675
11735,2021,5,3,5,45,0.75831540675,0.056549950125
11736,2021,5,3,6,0,0.805820141,0.0753999335
11737,2021,5,3,6,15,0.78902991375,0.14933350625000003
11738,2021,5,3,6,30,0.7722396865000001,0.22326707900000003
11739,2021,5,3,6,45,0.7554494592500001,0.29720065175000004
11740,2021,5,3,7,0,0.738659232,0.37113422450000005
11741,2021,5,3,7,15,0.7279895095000001,0.45395044425000003
11742,2021,5,3,7,30,0.7173197870000001,0.536766664
11743,2021,5,3,7,45,0.7066500645,0.6195828837499999
11744,2021,5,3,8,0,0.695980342,0.7023991034999999
11745,2021,5,3,8,15,0.70532886325,0.7733795505624999
11746,2021,5,3,8,30,0.7146773845000001,0.8443599976249999
11747,2021,5,3,8,45,0.72402590575,0.9153404446875
11748,2021,5,3,9,0,0.733374427,0.9863208917499999
11749,2021,5,3,9,15,0.75865470025,1.0374366130625
11750,2021,5,3,9,30,0.7839349735000001,1.088552334375
11751,2021,5,3,9,45,0.80921524675,1.1396680556875
11752,2021,5,3,10,0,0.83449552,1.190783777
11753,2021,5,3,10,15,0.855243188,1.2186055983125001
11754,2021,5,3,10,30,0.875990856,1.246427419625
11755,2021,5,3,10,45,0.8967385240000001,1.2742492409375
11756,2021,5,3,11,0,0.917486192,1.30207106225
11757,2021,5,3,11,15,0.946368195,1.3094812067500001
11758,2021,5,3,11,30,0.9752501980000001,1.31689135125
11759,2021,5,3,11,45,1.004132201,1.32430149575
11760,2021,5,3,12,0,1.033014204,1.33171164025
11761,2021,5,3,12,15,1.06159437425,1.3199094421875
11762,2021,5,3,12,30,1.0901745445,1.308107244125
11763,2021,5,3,12,45,1.11875471475,1.2963050460625
11764,2021,5,3,13,0,1.147334885,1.284502848
11765,2021,5,3,13,15,1.19660041425,1.252652629
11766,2021,5,3,13,30,1.2458659435,1.2208024100000001
11767,2021,5,3,13,45,1.2951314727499998,1.188952191
11768,2021,5,3,14,0,1.3443970019999998,1.157101972
11769,2021,5,3,14,15,1.4148618472499999,1.10462027225
11770,2021,5,3,14,30,1.4853266925,1.0521385725
11771,2021,5,3,14,45,1.55579153775,0.9996568727499999
11772,2021,5,3,15,0,1.626256383,0.947175173
11773,2021,5,3,15,15,1.7180738370000002,0.8747749054375
11774,2021,5,3,15,30,1.809891291,0.802374637875
11775,2021,5,3,15,45,1.901708745,0.7299743703124999
11776,2021,5,3,16,0,1.9935261990000002,0.65757410275
11777,2021,5,3,16,15,2.020929551,0.571267496625
11778,2021,5,3,16,30,2.048332903,0.48496089049999996
11779,2021,5,3,16,45,2.075736255,0.39865428437499995
11780,2021,5,3,17,0,2.1031396069999997,0.31234767825
11781,2021,5,3,17,15,2.0891028064999997,0.2468044625625
11782,2021,5,3,17,30,2.075066006,0.181261246875
11783,2021,5,3,17,45,2.0610292055,0.11571803118750001
11784,2021,5,3,18,0,2.046992405,0.0501748155
11785,2021,5,3,18,15,2.0567568612500002,0.037631111625
11786,2021,5,3,18,30,2.0665213175000003,0.02508740775
11787,2021,5,3,18,45,2.07628577375,0.012543703875
11788,2021,5,3,19,0,2.08605023,0.0
11789,2021,5,3,19,15,2.0804756067500003,0.0
11790,2021,5,3,19,30,2.0749009835,0.0
11791,2021,5,3,19,45,2.06932636025,0.0
11792,2021,5,3,20,0,2.063751737,0.0
11793,2021,5,3,20,15,1.9600059725,0.0
11794,2021,5,3,20,30,1.8562602080000001,0.0
11795,2021,5,3,20,45,1.7525144435,0.0
11796,2021,5,3,21,0,1.648768679,0.0
11797,2021,5,3,21,15,1.54070843475,0.0
11798,2021,5,3,21,30,1.4326481905000001,0.0
11799,2021,5,3,21,45,1.32458794625,0.0
11800,2021,5,3,22,0,1.216527702,0.0
11801,2021,5,3,22,15,1.11058591125,0.0
11802,2021,5,3,22,30,1.0046441205,0.0
11803,2021,5,3,22,45,0.8987023297500001,0.0
11804,2021,5,3,23,0,0.7927605390000001,0.0
11805,2021,5,3,23,15,0.7550742507500001,0.0
11806,2021,5,3,23,30,0.7173879625,0.0
11807,2021,5,3,23,45,0.6797016742499999,0.0
11808,2021,5,4,0,0,0.642015386,0.0
11809,2021,5,4,0,15,0.61667580925,0.0
11810,2021,5,4,0,30,0.5913362325,0.0
11811,2021,5,4,0,45,0.56599665575,0.0
11812,2021,5,4,1,0,0.540657079,0.0
11813,2021,5,4,1,15,0.5217695440000001,0.0
11814,2021,5,4,1,30,0.502882009,0.0
11815,2021,5,4,1,45,0.483994474,0.0
11816,2021,5,4,2,0,0.465106939,0.0
11817,2021,5,4,2,15,0.45822603725,0.0
11818,2021,5,4,2,30,0.4513451355,0.0
11819,2021,5,4,2,45,0.44446423375000005,0.0
11820,2021,5,4,3,0,0.43758333200000005,0.0
11821,2021,5,4,3,15,0.4498413532500001,0.0
11822,2021,5,4,3,30,0.46209937450000005,0.0
11823,2021,5,4,3,45,0.47435739575,0.0
11824,2021,5,4,4,0,0.48661541700000005,0.0
11825,2021,5,4,4,15,0.51891186375,0.0
11826,2021,5,4,4,30,0.5512083105,0.0
11827,2021,5,4,4,45,0.58350475725,0.0
11828,2021,5,4,5,0,0.6158012039999999,0.0
11829,2021,5,4,5,15,0.6638546587499999,0.021085555750000002
11830,2021,5,4,5,30,0.7119081134999999,0.042171111500000004
11831,2021,5,4,5,45,0.7599615682499999,0.06325666725000001
11832,2021,5,4,6,0,0.8080150229999999,0.08434222300000001
11833,2021,5,4,6,15,0.7906760752499999,0.15778521181250002
11834,2021,5,4,6,30,0.7733371275,0.23122820062500005
11835,2021,5,4,6,45,0.75599817975,0.30467118943750005
11836,2021,5,4,7,0,0.738659232,0.37811417825000004
11837,2021,5,4,7,15,0.744818126,0.4591147801875
11838,2021,5,4,7,30,0.75097702,0.540115382125
11839,2021,5,4,7,45,0.757135914,0.6211159840625
11840,2021,5,4,8,0,0.7632948079999999,0.7021165859999999
11841,2021,5,4,8,15,0.80027438,0.7655505432499999
11842,2021,5,4,8,30,0.837253952,0.8289845004999999
11843,2021,5,4,8,45,0.8742335239999999,0.89241845775
11844,2021,5,4,9,0,0.9112130959999999,0.955852415
11845,2021,5,4,9,15,0.926965258,0.9986766603125
11846,2021,5,4,9,30,0.9427174199999999,1.041500905625
11847,2021,5,4,9,45,0.958469582,1.0843251509375
11848,2021,5,4,10,0,0.9742217440000001,1.12714939625
11849,2021,5,4,10,15,0.99695099825,1.1513783333125
11850,2021,5,4,10,30,1.0196802525000002,1.175607270375
11851,2021,5,4,10,45,1.04240950675,1.1998362074375
11852,2021,5,4,11,0,1.065138761,1.2240651445
11853,2021,5,4,11,15,1.103926291,1.237822513125
11854,2021,5,4,11,30,1.142713821,1.2515798817500001
11855,2021,5,4,11,45,1.1815013509999999,1.265337250375
11856,2021,5,4,12,0,1.2202888809999999,1.279094619
11857,2021,5,4,12,15,1.26138365575,1.2654448663125
11858,2021,5,4,12,30,1.3024784305,1.251795113625
11859,2021,5,4,12,45,1.3435732052499998,1.2381453609375002
11860,2021,5,4,13,0,1.38466798,1.22449560825
11861,2021,5,4,13,15,1.44770764225,1.1939231321875
11862,2021,5,4,13,30,1.5107473045,1.163350656125
11863,2021,5,4,13,45,1.57378696675,1.1327781800625
